,Open,High,Low,Close,Volume,Month,Year,Day,EPS,PE
27,289.41642842280936,292.46388031743226,288.6204536318988,291.7816162109375,4541418,2,2013,7,14.44,20.206483117100937
28,291.3267893967364,297.1942721378579,291.3267893967364,295.6705322265625,9413328,2,2013,8,14.44,20.475798630648374
29,295.6477368030697,300.1734269417954,295.6477368030697,298.80889892578125,7583530,2,2013,11,14.44,20.693137044721695
30,298.2176285988375,303.38008216073257,298.2176285988375,302.5613708496094,7916418,2,2013,12,14.44,20.953003521441094
31,301.69719779338766,303.56206977016865,299.9688008540143,302.1065673828125,7254416,2,2013,13,14.44,20.921507436482862
32,302.0155607089521,308.5653068650299,301.10587528512997,306.9278564453125,8842076,2,2013,14,14.44,21.255391720589508
33,305.5178387983697,309.65689615077105,303.925889391847,307.8147888183594,6244390,2,2013,15,14.44,21.31681363008029
34,308.38337933241263,309.70243438986853,306.56400836289987,307.47369384765625,4734582,2,2013,18,14.44,21.29319209471304
35,306.7914091840184,308.11046415311887,305.4496176316015,306.9278564453125,1187406,2,2013,19,14.44,21.255391720589508
36,308.15591964367263,309.6568949546028,306.973339765096,307.90576171875,3430842,2,2013,20,14.44,21.323113692434212
37,307.0187830254016,308.1331530494018,302.038250548489,303.0389099121094,5435936,2,2013,21,14.44,20.986074093636383
38,301.19686264437865,303.10720767081517,299.0818328362887,299.8778076171875,3854192,2,2013,22,14.44,20.767161192326004
39,301.674437429645,302.56138629589014,297.5126153903238,298.5815124511719,3776472,2,2013,25,14.44,20.67739005894542
40,297.83099462766336,301.56071032269676,293.55548990134315,296.21630859375,5871320,2,2013,26,14.44,20.513594777960527
41,296.6938701502309,297.4671082468823,291.5086803330389,292.3501281738281,6435668,2,2013,27,14.44,20.24585375165015
42,294.2605019330168,297.8992436766537,281.70682626063166,284.4358825683594,13943502,2,2013,28,14.44,19.69777580113292
43,284.2766635389213,286.3689286780106,280.31952683018096,283.1395568847656,8610364,3,2013,1,14.44,19.60800255434665
44,282.1616513042833,286.68734161672654,281.09278208860127,285.4820251464844,5984900,3,2013,4,14.44,19.770223348094486
45,286.9603086064624,288.6887055434951,283.43527721378564,287.8927307128906,5278790,3,2013,5,14.44,19.937169716959186
46,288.802406598367,289.803066190022,286.0960867123222,286.7783508300781,5466658,3,2013,6,14.44,19.85999659488076
47,285.80041999546904,292.4411405499129,285.25463092533164,291.9180603027344,2975492,3,2013,7,14.44,20.215932153928975
48,293.009680706513,300.19619000588995,292.64581208908805,298.9681091308594,5298430,3,2013,8,14.44,20.70416268219248
49,298.96806640558594,300.05969986325226,295.7614312956052,298.03564453125,4252292,3,2013,11,14.44,20.639587571416207
50,297.0122545609563,298.2403352852326,291.14477319018744,292.9186706542969,3447862,3,2013,12,14.44,20.28522649960505
51,291.5768676184215,293.78287107016774,287.55152137556263,288.77960205078125,3956686,3,2013,13,14.44,19.99858739963859
52,288.77962875138417,297.2396914981905,279.88743214473317,295.3066101074219,15957218,3,2013,14,14.44,20.450596267827
53,293.37352387807096,295.6022640787564,288.2792803917854,290.826416015625,7719804,3,2013,15,14.44,20.140333519087605
54,287.91549695265394,297.46719590368986,286.5509685310774,292.6003723144531,8780962,3,2013,18,14.44,20.26318367828623
55,292.46384414700816,292.8277127398578,283.821833200207,287.2558898925781,10014230,3,2013,19,14.44,19.893067167076047
56,287.46059753759494,288.12012503042723,282.4573276437444,284.5041198730469,5668218,3,2013,20,14.44,19.702501376249785
57,283.20786974542887,286.0051362021217,274.6113300480599,276.0895690917969,7226294,3,2013,21,14.44,19.11977625289452
58,276.9992087363015,279.5463167925368,274.08820430512196,275.2935485839844,14762950,3,2013,22,14.44,19.064650178946287
59,277.9088895588222,278.9777587987211,276.3396766923403,277.18115234375,13599488,3,2013,25,14.44,19.195370660924517
60,275.6346311390739,280.86532133395735,274.0654185283308,279.50079345703125,6637202,3,2013,26,14.44,19.356010627218232
61,280.4105356190196,287.0739925416132,276.0667932148323,284.4358825683594,9748046,3,2013,28,14.44,19.69777580113292
62,284.11746687864803,286.0960212629528,282.4572801340122,283.7535705566406,3354386,4,2013,1,18.22,15.57374152341606
63,284.2766917609422,288.50672338206584,281.0473196470962,286.50543212890625,3428710,4,2013,2,18.22,15.724776735944362
64,285.64124404646674,287.30143117135975,281.7750807114429,283.6626892089844,3351808,4,2013,3,18.22,15.568753524093545
65,281.45665928047674,283.5489523727224,279.0232619221144,280.2513427734375,4090992,4,2013,4,18.22,15.38152265496364
66,279.70554442993836,284.9134992791512,279.0005437455151,282.4346008300781,6479960,4,2013,5,18.22,15.50135021021285
67,281.524915260422,286.07334259232516,280.9790984283142,284.02655029296875,4326064,4,2013,8,18.22,15.588723945827045
68,285.6866493694248,285.6866493694248,280.81985535966896,282.27532958984375,7380204,4,2013,9,18.22,15.492608649277923
69,285.09541408759776,288.21110340642235,281.52490980579233,287.4606018066406,7572252,4,2013,10,18.22,15.777200977312878
70,287.68802086356845,292.00902671053115,287.4151263356873,290.7582092285156,12533034,4,2013,11,18.22,15.958189310017325
71,289.3254056805941,293.76012162723015,289.3254056805941,292.7822265625,7603040,4,2013,12,18.22,16.06927697928101
72,292.0545097592281,292.668564109831,288.82513743732255,291.8043518066406,7961884,4,2013,15,18.22,16.015606575556568
73,292.4638417636718,302.85698584465064,292.16818291860665,301.7198791503906,6870156,4,2013,16,18.22,16.55981773602583
74,302.470378392093,305.5860396063112,298.7406629107689,300.24163818359375,7478474,4,2013,17,18.22,16.478684861887693
75,297.4671432229499,307.2007886776174,297.4671432229499,306.3820495605469,4611892,4,2013,18,18.22,16.81569975634176
76,306.88236203028714,319.29956165341906,306.88236203028714,317.61663818359375,9930076,4,2013,22,18.22,17.432307254862447
77,317.844049251445,318.3898660025853,308.74719593708545,313.3865966796875,11931780,4,2013,23,18.22,17.200142518094815
78,314.91036444067885,316.11570882348593,309.3158042109025,313.6368103027344,12947562,4,2013,25,18.22,17.213875428251065
79,312.7726595791598,314.8649253348962,310.6576294745166,313.4321594238281,4284372,4,2013,26,18.22,17.202643217553685
80,313.0455035556061,316.9571398619857,312.2495287917524,316.1839294433594,5837716,4,2013,29,18.22,17.353673405233774
81,315.6608686099934,316.5478175250821,307.8375677549877,310.3392028808594,6276136,4,2013,30,18.22,17.03288709554662
82,311.29433165326554,315.66081014144294,310.3391453980189,314.9785461425781,6151634,5,2013,2,18.22,17.287516253709008
83,315.0240908128108,315.66088179418887,308.6790563922057,309.7251892089844,6143292,5,2013,3,18.22,16.999187113555674
84,308.8382571521818,308.97470443811324,304.72193541841307,307.2463073730469,3836730,5,2013,6,18.22,16.86313432343836
85,307.6101268338241,313.79600449975715,305.88173004532683,312.95452880859375,5549232,5,2013,7,18.22,17.176428584445322
86,313.3866183259024,318.1624666458182,312.2495115830653,317.0935974121094,4326978,5,2013,8,18.22,17.403600297042228
87,317.9577810407545,318.16246580620407,313.0227488944229,313.86419677734375,2261680,5,2013,9,18.22,17.226355476253776
88,313.2501160160654,320.6185719669399,313.2273794374836,319.9135437011719,6956628,5,2013,10,18.22,17.558372321688907
89,320.6641083149134,323.5978493262439,314.20533632565304,315.09228515625,4796986,5,2013,13,18.22,17.29375879013447
90,313.86417493967866,316.0701785183115,311.6126981991743,313.4093322753906,3326838,5,2013,14,18.22,17.201390355400147
91,315.433436350708,325.66739787614557,314.4555133670517,325.1443176269531,7086740,5,2013,15,18.22,17.845461999283927
92,323.8480190806643,329.30613176179907,323.39317635723637,328.76031494140625,5830308,5,2013,16,18.22,18.04392507911121
93,328.6238422508277,328.6238422508277,322.574440049562,326.9864196777344,6409926,5,2013,17,18.22,17.946565295155565
94,327.25932090978176,329.3061130488978,323.91623818711685,324.985107421875,2920804,5,2013,20,18.22,17.836723788247806
95,324.75771362197264,326.5770845666336,320.6868655810144,321.93768310546875,4603250,5,2013,21,18.22,17.669466690750205
96,321.8012752351886,323.8480677985219,317.48026871259594,319.95916748046875,2706056,5,2013,22,18.22,17.560876371046586
97,317.93506098535875,321.3236447984977,315.79729465106055,317.75311279296875,3952624,5,2013,23,18.22,17.439797628593237
98,321.0052558790342,321.0052558790342,315.7973010815335,319.0039367675781,4132120,5,2013,24,18.22,17.50844877977926
99,317.7531518362207,326.1222700093612,317.7531518362207,325.2353210449219,4497604,5,2013,27,18.22,17.850456698404056
100,324.87140666528217,327.85062087311167,321.4828229125741,324.4393005371094,3353958,5,2013,28,18.22,17.806767318172852
101,322.96107014810747,326.78176012863725,320.1410397111828,325.6446533203125,2466746,5,2013,29,18.22,17.872922794748217
102,322.9837883104337,330.80708825778083,322.9837883104337,329.8291931152344,7678728,5,2013,30,18.22,18.102590181955783
103,326.2359560000565,327.80516900887164,317.3437859653007,318.6173400878906,6166448,5,2013,31,18.22,17.48723052074043
104,317.4802113783379,319.02668769591395,312.2722567998668,313.4548645019531,3945062,6,2013,3,18.22,17.20388937990961
105,312.61341001640807,315.56988782987594,309.74790630332643,310.6803283691406,2808162,6,2013,4,18.22,17.05160967997479
106,310.2027378563375,315.8427987401023,308.6107883218841,312.9090576171875,3781838,6,2013,5,18.22,17.17393290983466
107,310.8850522918826,313.568635903425,308.38341690401813,310.29376220703125,3558206,6,2013,6,18.22,17.030393095885362
108,310.08907017368233,315.38799974912394,306.2001698954014,307.5419616699219,4778112,6,2013,7,18.22,16.879361233255867
109,309.7706399476511,312.476959780416,305.42689736906743,307.63287353515625,3184006,6,2013,10,18.22,16.884350907527786
110,306.3137954374069,309.7023788123066,301.19681550391863,302.4248962402344,5910430,6,2013,11,18.22,16.598512417136906
111,301.1058490882233,306.291066657442,299.49116315369963,301.9927978515625,4907826,6,2013,12,18.22,16.574796808538007
112,301.60293421726095,303.1623280398928,299.65370593561266,300.4563293457031,3574868,6,2013,13,18.22,16.4904681309387
113,303.62101439412845,306.57926099405796,302.38267535307807,305.0198669433594,7482606,6,2013,14,18.22,16.74093671478372
114,305.272114022484,306.9232420726498,301.4883173982903,306.0747375488281,6535454,6,2013,17,18.22,16.798833015852257
115,306.3728470474516,306.3728470474516,300.41050122167786,301.5341796875,6223284,6,2013,18,18.22,16.549625668907794
116,300.915024811316,305.73076612832654,299.4244382131937,305.08868408203125,4823478,6,2013,19,18.22,16.744713725687774
117,302.1762814517932,302.1762814517932,291.0542125487942,291.97149658203125,7569022,6,2013,20,18.22,16.0247802734375
118,292.0632455204883,294.700437250914,288.9903382533345,291.35235595703125,8949922,6,2013,21,18.22,15.990798899946832
119,289.76998328647346,290.71019370113504,286.0779211255143,286.8117370605469,5384026,6,2013,24,18.22,15.74158820310356
120,287.1098561572728,296.4661629865481,285.45875636071014,290.77899169921875,9343216,6,2013,25,18.22,15.959329950560855
121,289.6324566080542,292.45311643266933,284.35807299603107,285.6651916503906,5238010,6,2013,26,18.22,15.678660354028027
122,290.77899948792776,299.35560964561324,285.435809514535,296.51202392578125,13501780,6,2013,27,18.22,16.27398594543256
123,297.888011063454,308.75783323209464,297.70454304639173,307.06085205078125,10541340,6,2013,28,18.22,16.852955655915547
124,306.83145735981304,309.12466705607477,304.83637612137835,306.716796875,4919342,7,2013,1,18.22,16.834072276344678
125,306.6938171654476,306.71674365977606,300.08936318877096,301.1213073730469,4591576,7,2013,2,18.22,16.52696527843287
126,299.9518446565512,300.27289963022264,295.1819570304484,298.4154052734375,6693130,7,2013,3,18.22,16.37845253970568
127,299.86006469401656,301.53411880440314,296.14507654998454,300.479248046875,4795530,7,2013,4,18.22,16.49172601794045
128,302.74949607005374,308.55132709304655,302.01568025384046,306.25811767578125,4771748,7,2013,5,18.22,16.808897786815656
129,304.53823793092073,306.12055816942893,299.37851627922964,302.9100646972656,3584648,7,2013,8,18.22,16.62514076274784
130,303.7126849856094,309.009993562307,303.7126849856094,307.42767333984375,3520096,7,2013,9,18.22,16.87308854774115
131,307.4047953262418,308.1615658108195,300.93795443239605,302.3826599121094,3569290,7,2013,10,18.22,16.596194287162973
132,305.91419444134766,314.94944686233515,305.47847897054794,313.36712646484375,5299784,7,2013,11,18.22,17.19907390037562
133,315.08704135249167,319.9945161541642,312.70209744956543,319.10015869140625,7817426,7,2013,12,18.22,17.513729895247327
134,316.9215926221754,320.15501282378835,313.71109891978,318.9625549316406,4255944,7,2013,15,18.22,17.50617754838862
135,311.41792147553457,313.9404525036869,307.26721692786845,311.28033447265625,5823692,7,2013,16,18.22,17.084540860189698
136,310.86753173738174,312.2434576919526,297.15415318613015,304.0337829589844,11316994,7,2013,17,18.22,16.686815749669837
137,307.24426447974895,315.7749938572275,301.30484541638464,313.7569580078125,6831940,7,2013,18,18.22,17.22046970405118
138,315.5686188551679,317.357333831815,308.7348699300988,311.8765563964844,6229210,7,2013,19,18.22,17.117264346678617
139,310.04199394221257,315.0870559738166,310.04199394221257,312.8167724609375,3230216,7,2013,22,18.22,17.1688678628396
140,315.49983185073313,316.4629688193911,312.3581174657579,313.52764892578125,3707392,7,2013,23,18.22,17.207884134236075
141,309.12460697549653,310.04189067572054,299.72244904820025,302.6806945800781,7314374,7,2013,24,18.22,16.612551843033927
142,303.0018445950884,305.45556806617356,298.1861036571082,299.883056640625,8133628,7,2013,25,18.22,16.459004206400934
143,300.86910502804244,300.98376551014155,292.61355031690715,295.4112548828125,4678246,7,2013,26,18.22,16.21357052046172
144,294.9068054440464,294.9068054440464,288.78394595290365,290.091064453125,7461112,7,2013,29,18.22,15.921573241115533
145,289.28841482952805,291.2376431498222,284.4038667825365,286.8117370605469,7345542,7,2013,30,18.22,15.74158820310356
146,284.81667426415476,285.18358225553203,278.34983343711366,279.6569519042969,13412260,7,2013,31,18.22,15.348899665438907
147,281.5603181929447,292.521844542756,280.8723552340044,289.9534606933594,11723304,8,2013,1,18.22,15.914020894256828
148,288.9444282758354,291.14590403547083,287.499694937143,289.5177307128906,10007924,8,2013,2,18.22,15.89010596667896
149,289.6553812554097,291.4440964488157,282.0648609219405,290.1828308105469,6799186,8,2013,5,18.22,15.92660981397074
150,289.4031033715793,289.56361687502556,278.16637431832464,279.1524658203125,9822590,8,2013,6,18.22,15.321211076855791
151,279.74868252817043,281.7666904530615,275.18518920847293,275.7355651855469,11378228,8,2013,7,18.22,15.133675366934517
152,277.01974279855136,283.211409235274,275.1851749654484,280.00091552734375,10230724,8,2013,8,18.22,15.367778020161568
153,279.7945114006274,280.1384928574743,274.5660100525238,276.1941833496094,7850434,8,2013,12,18.22,15.15884650656473
154,276.9509413396635,286.55949617347756,274.3367045151789,284.58734130859375,7351196,8,2013,13,18.22,15.619502816058933
155,285.2753318746845,286.03210239288876,279.15247220298477,284.9772033691406,7151854,8,2013,14,18.22,15.640900294683899
156,281.6061959765178,285.2753320804464,268.2597245957924,269.6356506347656,14029784,8,2013,16,18.22,14.7988831303384
157,269.22280905767127,269.9566249378583,261.56348333761275,268.1679382324219,10009220,8,2013,19,18.22,14.718328113744342
158,263.696171813226,270.5528739679441,259.820642074187,268.19085693359375,12863492,8,2013,20,18.22,14.71958600074609
159,277.9370248006315,284.05988370412416,270.59875351876667,272.13519287109375,14454298,8,2013,21,18.22,14.936069861201634
160,270.1400894180054,276.8821312041738,261.4258929851665,270.00250244140625,15125346,8,2013,22,18.22,14.819017697113406
161,271.5160120468965,279.38173203914846,269.8190313729472,278.64788818359375,10349222,8,2013,23,18.22,15.293517463424466
162,280.849457975037,285.6422731643721,276.3547713259788,280.3678894042969,7303804,8,2013,26,18.22,15.387919286734187
163,273.94687909389097,275.18521817433304,254.75272132354644,257.7109680175781,27354186,8,2013,27,18.22,14.144400000964772
164,254.86737411620425,262.3432333849861,242.1629846630641,257.73388671875,18533776,8,2013,28,18.22,14.145657887966522
165,260.50865540524177,267.15896439005866,260.50865540524177,262.36614990234375,20385502,8,2013,29,18.22,14.399898457867385
166,261.88455421113804,275.18517079979483,261.72404072548477,272.4333190917969,18308458,8,2013,30,18.22,14.952432441920795
167,274.2679335680728,277.1802992573082,267.15898211271303,270.3694763183594,9757858,9,2013,2,18.22,14.839158963686026
168,273.7634015817836,273.7634015817836,255.486502382025,258.009033203125,9070004,9,2013,3,18.22,14.160759231785127
169,260.2564155237823,264.56763364418373,256.4496924196843,258.697021484375,10470900,9,2013,4,18.22,14.198519291129255
170,267.8469556725544,285.68814251312745,267.8469556725544,279.5423278808594,16623124,9,2013,5,18.22,15.342608555480757
171,280.23019935674375,284.3579764340117,269.1081333429941,282.6151428222656,9498608,9,2013,6,18.22,15.511259210881759
172,284.6103078718779,293.9895430418391,283.6242442972736,292.6136169433594,10149418,9,2013,10,18.22,16.060022883828726
173,290.32039977390826,298.11731414382365,286.9035111131408,296.8560485839844,6345196,9,2013,11,18.22,16.292867650054028
174,294.67745611500624,296.28270295765606,287.843679787555,290.7560729980469,8838268,9,2013,12,18.22,15.958072063559104
175,290.0681623059333,291.00837288444365,284.816705376264,288.57757568359375,7751560,9,2013,13,18.22,15.838505800416781
176,292.3842665455079,297.6127963916358,288.4858096582345,294.8150634765625,6069608,9,2013,16,18.22,16.180848708922202
177,292.6135768036566,295.8240705930384,290.59554093873146,294.56280517578125,4216044,9,2013,17,18.22,16.167003577155942
178,295.18194748606135,300.3646239097775,289.47187760969956,298.3465881347656,5494808,9,2013,18,18.22,16.374675528801628
179,311.8764870730454,316.4170530086265,310.1795064711979,313.3441467285156,14640452,9,2013,19,18.22,17.197812663475062
180,313.02310269381707,314.8347438318733,291.352272507322,302.2679443359375,12363076,9,2013,20,18.22,16.589898152356614
181,298.5760291998952,299.1951848834067,290.36632380491517,294.4253234863281,6992620,9,2013,23,18.22,16.15945793009485
182,290.3433291845933,295.5259784837333,288.92155010021173,292.82000732421875,9087594,9,2013,24,18.22,16.071350566642085
183,292.61355971876225,294.3105405070104,281.23924512772396,284.6331787109375,10490460,9,2013,25,18.22,15.622018590062432
184,284.97720405499825,287.109900616316,283.4407645062033,284.885498046875,11291220,9,2013,26,18.22,15.635867071727498
185,285.27535043841266,286.19263452342364,277.4784357158194,279.26715087890625,8204346,9,2013,27,18.22,15.327505536712748
186,277.9370388464772,281.07872520048073,269.54389624234454,271.99761962890625,8531214,9,2013,30,18.22,14.92851918929233
187,274.63481504390796,281.78964680651904,270.30064268661323,280.52838134765625,6498554,10,2013,1,18.22,15.39672784564524
188,282.20245562814097,293.07227811461814,279.7716582940799,291.7880859375,4886456,10,2013,3,18.22,16.014713827524698
189,291.4669906738054,296.92484166501174,291.2376696740621,293.7372741699219,6814188,10,2013,4,18.22,16.121694520851914
190,291.9255827664351,292.6823531335271,283.5553677067534,290.91656494140625,4961000,10,2013,7,18.22,15.966880622470157
191,298.34659897245996,300.2040933366601,287.0181368102063,290.15985107421875,5884074,10,2013,8,18.22,15.925348577070185
192,286.7429666747486,298.5300709612742,285.7339487370523,297.7274475097656,4334380,10,2013,9,18.22,16.340694155310956
193,297.6586915996943,297.6586915996943,290.4809322921548,294.0124816894531,4172642,10,2013,10,18.22,16.136799214569326
194,296.8789392287174,304.4236051740609,293.23272999746735,303.2999267578125,6695132,10,2013,11,18.22,16.646538241372806
195,301.58003083270194,306.96907414206015,297.4981339730741,306.1435241699219,6187860,10,2013,14,18.22,16.80260835180691
196,308.6660854084304,309.58336946610774,296.5579246497741,299.2409973144531,8071662,10,2013,15,18.22,16.423764945908516
197,299.4932640681041,302.68083197192794,294.7004489602399,300.04364013671875,7275794,10,2013,17,18.22,16.467817790160197
198,300.5251440316077,311.67013805136844,300.5251440316077,310.317138671875,10640592,10,2013,18,18.22,17.031676107128156
199,309.12469930240337,311.32617524180495,303.8732429515022,307.8634338378906,5612712,10,2013,21,18.22,16.89700515026842
200,307.74876588556265,309.1017653133737,305.0886480235098,306.83148193359375,4379048,10,2013,22,18.22,16.840366736201634
201,306.83154634627124,306.83154634627124,299.86018124916274,302.7955017089844,6772478,10,2013,23,18.22,16.618853002688496
202,300.96091659739744,309.9273630103601,300.96091659739744,306.9691162109375,6160964,10,2013,24,18.22,16.847920758009742
203,305.11154474488245,309.5603770763842,304.1484078866308,308.4596252441406,4473436,10,2013,25,18.22,16.92972696180794
204,308.6660587977162,309.5833427763127,305.1803908763638,306.3269958496094,4191044,10,2013,28,18.22,16.812678147618517
205,306.3728205159209,316.00430140040345,300.6627226786068,314.8576965332031,7611458,10,2013,29,18.22,17.28088345407262
206,314.62837984379814,315.31634277348576,309.9272998242662,311.5783996582031,5094336,10,2013,30,18.22,17.10090009101005
207,310.13372722723807,314.19269774600303,308.84953522080804,312.24346923828125,9097778,10,2013,31,18.22,17.13740226335243
208,312.610427635468,315.54574811759915,311.0510613738845,313.61944580078125,7821222,11,2013,1,18.22,17.212922382040684
209,312.08294869132766,314.16976415383834,308.6660602562529,310.1566467285156,7129236,11,2013,5,18.22,17.022867548217103
210,311.3720645242824,311.50965152541613,305.11159003647873,306.78564453125,2305326,11,2013,6,18.22,16.837850962198136
211,307.29013134757804,310.7299462507226,301.2819325140664,305.1803894042969,3894570,11,2013,7,18.22,16.749746948644177
212,304.263063142206,306.2122913164083,295.6635270795489,299.26385498046875,6740380,11,2013,8,18.22,16.425019483011457
213,295.3653877441966,303.02471318031866,282.8444692971748,300.06646728515625,5608152,11,2013,11,18.22,16.469070652313736
214,299.2868220496682,304.10256289758394,295.0673101842659,296.2597961425781,4490160,11,2013,12,18.22,16.260142488615706
215,293.0722460426595,296.9477766476713,288.1876974113004,290.6414489746094,5280542,11,2013,13,18.22,15.951780953600954
216,292.61358455131983,298.07143533509264,292.61358455131983,294.5398864746094,6313430,11,2013,14,18.22,16.165745690154193
217,298.7594222792297,307.2901526326111,297.6815967389489,306.7397766113281,7436960,11,2013,18,18.22,16.83533351324523
218,306.5562698369474,306.5562698369474,301.53413522556826,302.7265930175781,3394518,11,2013,19,18.22,16.615070966936234
219,301.19022083744164,302.24509188725256,296.46621361904494,297.9109191894531,4185048,11,2013,20,18.22,16.350763951122566
220,295.6177384639467,296.0993070352766,291.306519833362,292.453125,6393828,11,2013,21,18.22,16.051214324917673
221,294.6774812740935,296.6955172458919,291.2835193196924,294.5169677734375,3746192,11,2013,22,18.22,16.164487803152443
222,297.2229334575891,303.5063342650581,297.2229334575891,302.58905029296875,8075270,11,2013,25,18.22,16.607521969976332
223,301.6487944674966,302.6578122837466,297.3834302372335,299.4702453613281,7239258,11,2013,26,18.22,16.436347165824817
224,298.6217744595037,302.1303967154484,295.4112806803642,299.7454528808594,4296506,11,2013,27,18.22,16.451451859542228
225,300.68562555141773,304.0795868889689,297.22288472320855,299.6766357421875,7386866,11,2013,28,18.22,16.447674848638172
226,300.4104879683765,306.7856224981488,300.4104879683765,303.2999267578125,4785540,11,2013,29,18.22,16.646538241372806
227,303.62098173292406,304.99690763201585,301.8093403671297,303.2999267578125,3429306,12,2013,2,18.22,16.646538241372806
228,302.7037145488825,303.71273252936925,299.3327071069024,300.7544860839844,5144140,12,2013,3,18.22,16.506832386607268
229,300.3646857024583,302.4973544103007,299.6996491402451,301.6029968261719,5238304,12,2013,4,18.22,16.55340267981185
230,308.0010331432787,316.4171307387659,308.0010331432787,315.591552734375,16009996,12,2013,5,18.22,17.32116096236965
231,314.12388606335475,316.2794808564494,311.073905866393,313.1148681640625,8034616,12,2013,6,18.22,17.18522876860936
232,325.6357985525386,329.0297603263154,317.632490581006,319.512939453125,12632814,12,2013,9,18.22,17.53638526087404
233,317.5407185113895,321.89781670194725,316.46292120893236,319.53582763671875,12532440,12,2013,10,18.22,17.53764147292639
234,316.50881846769425,321.87493521992405,315.041186529721,319.0084228515625,6144888,12,2013,11,18.22,17.50869499734152
235,317.9305555989762,321.30156220677486,316.6922169290555,318.84783935546875,6433848,12,2013,12,18.22,17.49988141358226
236,315.45391110319656,321.96663205103334,314.16971930905675,316.44000244140625,12658040,12,2013,13,18.22,17.367727905675427
237,315.54569757206093,316.87577057600186,312.42693755518036,313.87164306640625,10716122,12,2013,16,18.22,17.226764163908136
238,309.88150811195857,309.88150811195857,299.9748231692284,301.6029968261719,8971322,12,2013,17,18.22,16.55340267981185
239,298.34657992422024,312.1746455177134,297.91086448555143,305.5701904296875,7043658,12,2013,18,18.22,16.771141077370334
240,311.4178578366738,313.68814089673134,298.3007103681115,299.2867736816406,5009758,12,2013,19,18.22,16.426277370013207
241,301.6947164121856,306.64804465013054,298.16316724483926,304.8134765625,2861234,12,2013,20,18.22,16.729609031970362
242,301.78641314916507,307.97807968034095,301.32777118389276,304.7446594238281,2765616,12,2013,23,18.22,16.72583202106631
243,305.2491588172242,305.68487428921156,300.43341811199286,301.4653625488281,1777348,12,2013,24,18.22,16.54584865800374
244,302.63488896429436,308.29913401971135,301.2819175641549,306.8544006347656,4023380,12,2013,26,18.22,16.841624623203383
