,Open,High,Low,Close,Volume,Month,Year,EPS,PE
0,310.2482101107445,311.61273827911555,309.13386764902543,311.33984375,2014606,1,2013,14.44,21.56093100761773
1,313.79601008498264,313.84148325335906,310.6803207320784,312.6361389160156,4854798,1,2013,14.44,21.650702140998312
2,313.84145694455685,313.84145694455685,309.47497821336435,310.8167419433594,4571366,1,2013,14.44,21.52470512073126
3,311.5672478340986,311.5672478340986,306.01816137148967,308.99737548828125,5442254,1,2013,14.44,21.398710213869894
4,310.975965300864,310.975965300864,302.92524380950346,303.9259033203125,5502284,1,2013,14.44,21.04750022993854
5,303.8349412678338,306.2911030952164,302.7888085492809,304.85833740234375,4942598,1,2013,14.44,21.112073227309125
6,305.65424420646065,305.9044020981015,302.94792503360446,303.6074523925781,6435982,1,2013,14.44,21.025446841591283
7,304.5171869782874,308.38334991975927,303.15265888129727,307.3826904296875,4565184,1,2013,14.44,21.286889918953428
8,307.8830604795665,307.8830604795665,303.2436589993433,304.4262390136719,5141714,1,2013,14.44,21.082149516182263
9,303.9031865217717,304.97205585159185,303.4255794377182,304.4262390136719,5694874,1,2013,14.44,21.082149516182263
10,305.10845064364844,307.22348011629,302.47036876906895,303.9713439941406,4131688,1,2013,14.44,21.05064709100697
11,302.7205646699386,304.3807516911241,299.1045595184307,300.4236145019531,4575378,1,2013,14.44,20.804959453043846
12,299.1500357403335,305.13120031654097,297.48984885626186,303.2890930175781,6422072,1,2013,14.44,21.00339979346109
13,304.74456760846596,306.5639381613523,298.0583752743303,301.492431640625,10112346,1,2013,14.44,20.878977260431096
14,300.1962096569473,301.7426860839816,297.80828526194887,299.53668212890625,5427360,1,2013,14.44,20.743537543553064
15,299.51392696227447,300.65103374648965,294.5333936951328,297.3534240722656,4243064,1,2013,14.44,20.592342387276013
16,298.83166743107796,301.5607237546495,297.62632311694193,298.64971923828125,3539870,1,2013,14.44,20.682113520656596
17,298.19487527142,301.4470118146428,298.0356914244356,300.3326416015625,3073980,1,2013,14.44,20.798659390689924
18,300.33269130870195,303.38014358060747,298.17218803732584,302.4931945800781,2794866,1,2013,14.44,20.948282173135606
19,302.584061237653,305.6542490066934,302.2201926839709,304.90374755859375,3684010,1,2013,14.44,21.115217974971866
20,305.08582518510036,305.1540627134823,295.6478365565639,296.76220703125,5980874,1,2013,14.44,20.55139937889543
21,297.0122679590584,299.46842951840756,292.9186838677391,298.6724548339844,5019816,1,2013,14.44,20.683688007893654
22,298.64971602875573,299.241033768292,291.1448112195878,292.4866027832031,6944192,1,2013,14.44,20.255304901883875
23,293.2826047062027,293.3053412918151,289.37096809329483,291.1676025390625,5242072,2,2013,14.44,20.16396139467192
24,291.6224470950151,295.4203730418792,291.09936681570855,294.23779296875,5237900,2,2013,14.44,20.376578460439752
25,289.439203477284,294.37426449369576,289.439203477284,292.98699951171875,3730010,2,2013,14.44,20.289958414938972
26,294.1012590566098,294.23773406660354,289.8257546192377,290.87188720703125,4936794,2,2013,14.44,20.14348249356172
27,289.4163678824054,292.4638191395594,288.6203932579976,291.78155517578125,4541418,2,2013,14.44,20.20647889028956
28,291.3267893967364,297.1942721378579,291.3267893967364,295.6705322265625,9413328,2,2013,14.44,20.475798630648374
29,295.6477971925222,300.1734882556722,295.6477971925222,298.8089599609375,7583530,2,2013,14.44,20.69314127153307
30,298.2176285988375,303.38008216073257,298.2176285988375,302.5613708496094,7916418,2,2013,14.44,20.953003521441094
31,301.6971063647119,303.5619777763475,299.96870994912547,302.1064758300781,7254416,2,2013,14.44,20.9215010962658
32,302.0155607089521,308.5653068650299,301.10587528512997,306.9278564453125,8842076,2,2013,14.44,21.255391720589508
33,305.5178993780745,309.65695755119015,303.9259496558916,307.8148498535156,6244390,2,2013,14.44,21.316817856891664
34,308.383318116679,309.70237291229546,306.563947508321,307.4736328125,4734582,2,2013,14.44,21.29318786790166
35,306.7914091840184,308.11046415311887,305.4496176316015,306.9278564453125,1187406,2,2013,14.44,21.255391720589508
36,308.1559501860448,309.65692564574164,306.97337019025866,307.9057922363281,3430842,2,2013,14.44,21.323115805839898
37,307.01881394377347,308.1331840799964,302.03828096529554,303.0389404296875,5435936,2,2013,14.44,20.98607620704207
38,301.19686264437865,303.10720767081517,299.0818328362887,299.8778076171875,3854192,2,2013,14.44,20.767161192326004
39,301.674437429645,302.56138629589014,297.5126153903238,298.5815124511719,3776472,2,2013,14.44,20.67739005894542
40,297.8310253115939,301.5607413908799,293.5555201447914,296.2163391113281,5871320,2,2013,14.44,20.513596891366216
41,296.69390112123966,297.4671392986071,291.50871076278077,292.35015869140625,6435668,2,2013,14.44,20.245855865055834
42,294.2605019330168,297.8992436766537,281.70682626063166,284.4358825683594,13943502,2,2013,14.44,19.69777580113292
43,284.27669417906003,286.3689595436595,280.3195570438083,283.13958740234375,8610364,3,2013,14.44,19.608004667752336
44,282.1617116295541,286.68740290957567,281.09284218535123,285.4820861816406,5984900,3,2013,14.44,19.77022757490586
45,286.96024776898577,288.6886443395869,283.43521712363895,287.8926696777344,5278790,3,2013,14.44,19.937165490147812
46,288.8023451324301,289.8030045111143,286.0960258223725,286.7782897949219,5466658,3,2013,14.44,19.85999236806938
47,285.8003901174388,292.44110997765114,285.254601104359,291.91802978515625,2975492,3,2013,14.44,20.215930040523286
48,293.00965079714956,300.1961593629538,292.6457822168671,298.96807861328125,5298430,3,2013,14.44,20.70416056878679
49,298.96806640558594,300.05969986325226,295.7614312956052,298.03564453125,4252292,3,2013,14.44,20.639587571416207
50,297.0122855050223,298.2403663572456,291.14480352295294,292.918701171875,3447862,3,2013,14.44,20.285228613010734
51,291.57689843160836,293.78290211648005,287.55155176335995,288.7796325683594,3956686,3,2013,14.44,19.99858951304428
52,288.77962875138417,297.2396914981905,279.88743214473317,295.3066101074219,15957218,3,2013,14.44,20.450596267827
53,293.3734930932146,295.60223306002945,288.27925014148843,290.8263854980469,7719804,3,2013,14.44,20.140331405681916
54,287.9154368947422,297.46713385333555,286.5509087578003,292.6003112792969,8780962,3,2013,14.44,20.263179451474855
55,292.46390628873286,292.8277749588961,283.82189350570656,287.2559509277344,10014230,3,2013,14.44,19.89307139388742
56,287.46059753759494,288.12012503042723,282.4573276437444,284.5041198730469,5668218,3,2013,14.44,19.702501376249785
57,283.2078384410289,286.00510458852574,274.61129969387906,276.08953857421875,7226294,3,2013,14.44,19.119774139488833
58,276.99917802964296,279.5462858035194,274.0881739211619,275.29351806640625,14762950,3,2013,14.44,19.0646480655406
59,277.908920156524,278.9777895141052,276.33970711727216,277.1811828613281,13599488,3,2013,14.44,19.195372774330203
60,275.63469132996846,280.86538266708834,274.06547837655313,279.5008544921875,6637202,3,2013,14.44,19.356014854029606
61,280.4105356190196,287.0739925416132,276.0667932148323,284.4358825683594,9748046,3,2013,14.44,19.69777580113292
62,284.11752799207807,286.09608280196824,282.4573408903375,283.7536315917969,3354386,4,2013,18.22,15.573744873314867
63,284.2767220411225,288.5067541128147,281.0473495832948,286.5054626464844,3428710,4,2013,18.22,15.724778410893764
64,285.64115185514964,287.3013384442137,281.7749897679382,283.66259765625,3351808,4,2013,18.22,15.568748499245336
65,281.45665928047674,283.5489523727224,279.0232619221144,280.2513427734375,4090992,4,2013,18.22,15.38152265496364
66,279.70554442993836,284.9134992791512,279.0005437455151,282.4346008300781,6479960,4,2013,18.22,15.50135021021285
67,281.52488501163515,286.0733118548269,280.9790682381732,284.0265197753906,4326064,4,2013,18.22,15.588722270877643
68,285.6866802558103,285.6866802558103,280.8198857198917,282.2753601074219,7380204,4,2013,18.22,15.492610324227327
69,285.09538382111424,288.211072809169,281.524879918363,287.4605712890625,7572252,4,2013,18.22,15.777199302363476
70,287.68796047289766,292.0089654128068,287.4150660023017,290.7581481933594,12533034,4,2013,18.22,15.958185960118518
71,289.3254358378573,293.7601522467373,289.3254358378573,292.7822570800781,7603040,4,2013,18.22,16.069278654230413
72,292.05444867174765,292.66850289391203,288.8250770253126,291.8042907714844,7961884,4,2013,18.22,16.01560322565776
73,292.4638121822993,302.8569552120594,292.16815336713864,301.7198486328125,6870156,4,2013,18.22,16.55981606107643
74,302.47040913620776,305.5860706671124,298.74069327578275,300.2416687011719,7478474,4,2013,18.22,16.478686536837095
75,297.4670839637551,307.2007274793581,297.4670839637551,306.3819885253906,4611892,4,2013,18.22,16.815696406442957
76,306.8823915164832,319.2995923326976,306.8823915164832,317.6166687011719,9930076,4,2013,18.22,17.43230892981185
77,317.844049251445,318.3898660025853,308.74719593708545,313.3865966796875,11931780,4,2013,18.22,17.200142518094815
78,314.91036444067885,316.11570882348593,309.3158042109025,313.6368103027344,12947562,4,2013,18.22,17.213875428251065
79,312.7725682190636,314.86483336365455,310.65753873221536,313.43206787109375,4284372,4,2013,18.22,17.202638192705475
80,313.0454431262818,316.9570786775713,312.2494685160805,316.1838684082031,5837716,4,2013,18.22,17.35367005533497
81,315.6608375691029,316.5477863969724,307.83753748341087,310.33917236328125,6276136,4,2013,18.22,17.032885420597214
82,311.29433165326554,315.66081014144294,310.3391453980189,314.9785461425781,6151634,5,2013,18.22,17.287516253709008
83,315.0239976937559,315.6607884869027,308.67896514870137,309.72509765625,6143292,5,2013,18.22,16.999182088707464
84,308.83819580078125,308.97464305960705,304.7218748847289,307.2462463378906,3836730,5,2013,18.22,16.86313097353955
85,307.6101268338241,313.79600449975715,305.88173004532683,312.95452880859375,5549232,5,2013,18.22,17.176428584445322
86,313.38664848671516,318.162497266266,312.24954163444113,317.0936279296875,4326978,5,2013,18.22,17.40360197199163
87,317.9577192095452,318.162403935191,313.02268802289757,313.8641357421875,2261680,5,2013,18.22,17.226352126354968
88,313.2501458979978,320.61860255177294,313.22740931724707,319.91357421875,6956628,5,2013,18.22,17.55837399663831
89,320.6641393721383,323.5978806676099,314.2053667573276,315.0923156738281,4796986,5,2013,18.22,17.29376046508387
90,313.8642055015461,316.07020929498395,311.6127285418089,313.40936279296875,3326838,5,2013,18.22,17.20139203034955
91,315.43346595683676,325.66742844281924,314.455542881394,325.14434814453125,7086740,5,2013,18.22,17.84546367423333
92,323.84807920384077,329.3061928982876,323.39323639597023,328.7603759765625,5830308,5,2013,18.22,18.043928429010016
93,328.6238422508277,328.6238422508277,322.574440049562,326.9864196777344,6409926,5,2013,18.22,17.946565295155565
94,327.25932090978176,329.3061130488978,323.91623818711685,324.985107421875,2920804,5,2013,18.22,17.836723788247806
95,324.75771362197264,326.5770845666336,320.6868655810144,321.93768310546875,4603250,5,2013,18.22,17.669466690750205
96,321.8011831553557,323.84797513302226,317.48017786917075,319.9590759277344,2706056,5,2013,18.22,17.560871346198375
97,317.93499991525323,321.32358307750087,315.79723399158485,317.7530517578125,3952624,5,2013,18.22,17.439794278694432
98,321.0052251699995,321.0052251699995,315.7972708707188,319.00390625,4132120,5,2013,18.22,17.50844710482986
99,317.7531220207117,326.1222394085586,317.7531220207117,325.23529052734375,4497604,5,2013,18.22,17.850455023454654
100,324.87140666528217,327.85062087311167,321.4828229125741,324.4393005371094,3353958,5,2013,18.22,17.806767318172852
101,322.96103988201963,326.78172950449584,320.14100970937227,325.6446228027344,2466746,5,2013,18.22,17.872921119798814
102,322.9837883104337,330.80708825778083,322.9837883104337,329.8291931152344,7678728,5,2013,18.22,18.102590181955783
103,326.2359247527575,327.80513761127145,317.3437555697052,318.6173095703125,6166448,5,2013,18.22,17.487228845791027
104,317.480180468857,319.02665663587,312.2722263974259,313.454833984375,3945062,6,2013,18.22,17.20388770496021
105,312.61341001640807,315.56988782987594,309.74790630332643,310.6803283691406,2808162,6,2013,18.22,17.05160967997479
106,310.2027378563375,315.8427987401023,308.6107883218841,312.9090576171875,3781838,6,2013,18.22,17.17393290983466
107,310.88502171615073,313.568605063761,308.3833865743236,310.2937316894531,3558206,6,2013,18.22,17.030391420935956
108,310.08903940335307,315.38796845297867,306.20013951097013,307.54193115234375,4778112,6,2013,18.22,16.879359558306465
